1,2400.1,1
1,812.05,1
1,2368.2,1
1,1158.1,0
1,588.18,0
1,1234.7,0
1,1048.2,0
1,643.4,0
1,589.6,0
1,961.33,0
1,681.09,0
1,636.13,0
1,2018.3,1
1,1327.9,0
1,1078,0
1,1523.5,0
1,1086,1
1,973.42,0
1,1046.1,0
1,959.9,0
1,1448.7,1
1,1521.9,1
1,1361.3,1
1,1300.7,1
1,933.75,0
1,5519.7,1
1,717.1,0
1,904.21,0
1,919.42,0
1,1063.9,0
1,870.31,0
1,1145.5,1
1,2127.7,1
1,1233.5,0
1,1090.9,1
1,1129.2,0
1,1202.7,1
1,640.04,0
1,1937.1,1
1,1032.8,1
1,2295.1,1
1,1139,0
1,870.9,0
1,1773.1,1
1,677.97,0
1,989.35,0
1,962.13,0
1,865.09,0
1,1562.7,0
1,1009.6,0
1,1139.1,0
1,1001.6,0
1,1459.9,1
1,757.26,0
1,1216.9,1
1,585.34,0
1,4675.5,1
1,1805.6,1
1,1732.9,1
1,591.91,0
1,1146.7,1
1,931.29,0
1,670.48,0
1,622.41,0
1,1050.8,0
1,998.28,0
1,638.48,0
1,588.97,1
1,591.52,0
1,581.16,0
1,954.1,0
1,599.89,0
1,595.37,0
1,575.47,0
1,972.19,0
1,836.2,0
1,915.32,0
1,1999.3,1
1,847.37,1
1,1328.5,1
1,1937.3,1
1,3068.1,1
1,2045.4,0
1,3504.7,1
1,892.87,1
1,1197,1
1,2129.8,1
1,3430.5,1
1,1669.3,1
1,895.33,0
1,1504.5,1
1,1613.9,1
1,837.91,0
1,1093.5,1
1,962.89,0
1,1659.6,1
1,2050.7,1
1,818.99,0
1,753.56,0
1,2087.8,1
1,1437.3,1
1,918.93,0
1,941.98,0
1,1271.1,0
1,797.76,0
1,931.38,0
1,803.38,0
1,1506.1,1
1,1247.2,0
1,1090.9,0
1,1534.7,1
1,1269.6,0
1,1097.9,0
1,1114.6,0
1,1285.4,0
1,996.51,0
1,954.68,0
1,900.59,0
1,1757.7,0
1,671.15,0
1,1267.8,1
1,1163.4,0
1,1678.7,1
1,935.22,0
1,1410.3,0
1,594.57,0
1,574.56,0
1,594.35,1
1,914.42,0
1,618.67,0
1,1943,1
1,1885.6,1
1,585.61,0
1,592.44,0
1,626.89,0
1,1424.3,1
1,1133,0
1,887.97,0
1,987.7,0
1,846.78,0
1,731.36,0
1,808.51,0
1,1086.4,1
1,1015.1,1
1,1689.4,1
1,1043.2,0
1,759.11,0
1,824.94,0
1,1206,0
1,2464.8,0
1,973.52,0
1,1411.1,0
1,1931.3,1
1,1135.2,0
1,781.89,0
1,1146,0
1,886.82,0
1,2411.9,1
1,1521.4,1
1,1697.8,1
1,2941.5,1
1,853.64,0
1,1348.4,0
1,2365,1
1,1325.4,0
1,918.11,0
1,1269.1,0
1,2356.6,1
1,1263.2,0
1,1018.8,0
1,1484.8,1
1,730.75,0
1,1031.6,0
1,1494.4,1
1,978.82,1
1,750.86,0
1,1089.6,0
1,1272,1
1,923.43,0
1,798.21,0
1,1602.7,1
1,1129,0
1,1039.8,0
1,991.01,0
1,1831.6,1
1,1068.5,0
1,1154.7,0
1,2049.8,1
1,1557.7,1
1,1358.7,1
1,1883.1,1
1,886.81,0
1,862.55,0
1,928.7,0
1,586.75,0
1,2075,0
1,610.24,0
1,1027.6,0
1,1053,0
1,1010.6,1
1,2059.6,0
1,601.6,0
1,582.82,0
1,590.49,0
1,588.46,0
1,2475.9,1
1,611.61,0
1,1054.8,1
1,1180.4,0
1,979.06,0
1,1248.7,0
1,1468.9,0
1,1840.4,1
1,1239.9,0
1,1177.4,0
1,2061.8,1
1,803.79,0
1,1053.6,1
1,1552.2,1
1,2076.9,1
1,931.25,1
1,794.87,0
1,1094.1,0
1,1059.3,0
1,1086.3,0
1,1388,1
1,1412.7,1
1,982.64,1
1,1194.3,0
1,715.84,0
1,1379.8,1
1,869.8,0
1,1472.2,1
1,896.4,1
1,1353,1
1,907.71,0
1,1118.2,0
1,731.02,0
1,1037.8,0
1,1335.4,1
1,1918.2,1
1,1808.4,1
1,1277.1,0
1,775.66,0
1,784.85,0
1,1397.6,1
1,1697.2,1
1,921.28,0
1,1364.1,1
1,1131,0
1,757.1,0
1,1049.6,0
1,1132.3,0
1,1099.1,0
1,1073.9,0
1,1014.9,0
1,1024.2,1
1,1079,0
1,1178.2,0
1,574.31,0
1,1793.1,1
1,627.33,0
1,800.77,0
1,558.44,0
1,587.41,1
1,596.54,0
1,639.81,0
1,602.16,0
1,1397.8,1
1,1123.7,0
1,1208.7,1
1,1316.1,0
1,856.74,0
1,1954.7,1
1,796.96,0
1,1355.9,1
1,1565,1
1,1067.5,0
1,1389.5,1
1,1269.2,1
1,961.11,0
1,1595.8,1
1,1189.4,0
1,2139.9,1
1,1412.7,1
1,871.45,0
1,2625.7,1
1,1035.2,1
1,1079.9,0
1,2315.3,1
1,1335.8,1
1,1154.6,0
1,1276.8,1
1,968.52,1
1,2329.1,1
1,1554.8,0
1,2094.9,1
1,842.2,0
1,857.11,0
1,1228.3,1
1,1727.1,1
1,2680.7,0
1,1276.1,0
1,1132.5,1
1,946.69,1
1,1136.5,0
1,870.98,0
1,963.41,0
1,1392.8,0
1,818.32,0
1,1004.1,0
1,1092.6,0
1,950.48,0
1,2548,1
1,1138.8,0
1,1298.6,0
1,1075.1,0
1,1304.5,1
1,1326,0
1,1800.8,1
1,960.58,0
1,1486.4,1
1,1479.9,1
1,1595.4,0
1,1204.9,1
1,1136.4,0
1,1820.3,1
1,1295,1
1,1014,0
1,901.1,0
1,2213.3,1
1,978.87,0
1,1194.6,0
1,969.53,0
1,3417.4,1
1,1933.2,0
1,586.6,0
1,572.11,0
1,1055,0
1,1090.4,0
1,800.23,0
1,1017.3,0
1,592.32,0
1,1095.5,0
1,616.58,0
1,1518.3,1
1,1502.5,1
1,1894.8,1
1,582.91,0
1,695.39,0
1,740.69,0
1,1060.7,0
1,1414.4,1
1,1377.2,1
1,1204.8,0
1,936.48,0
1,748.62,0
1,1213.8,0
1,1009.4,0
1,1305.2,0
1,1248.3,0
1,1005.7,0
1,947.43,0
1,1012.6,0
1,889.75,1
1,710.24,0
1,1020.5,0
1,882.93,0
1,943.72,0
1,779.25,0
1,1193.1,1
1,1144,0
1,1019,0
1,1083.2,0
1,1030.7,0
1,2783.6,1
1,1178.8,0
1,2533,1
1,2931.9,1
1,1252.4,0
1,2056.2,1
1,1608.1,0
1,1057.7,0
1,1804.5,1
1,1724.5,1
1,909.57,0
1,1179.6,0
1,890.03,0
1,963.71,0
1,864.41,0
1,1464.4,1
1,896.22,0
1,1889.2,0
1,1034,0
1,986.48,0
1,1611.1,1
1,1421.7,1
1,850.23,0
1,1383.8,0
1,1617.6,1
1,1204.3,1
1,962.28,1
1,1194.2,0
1,850.78,0
1,1150.6,0
1,564.01,0
1,584.67,0
1,672.21,1
1,777.05,0
1,578.61,0
1,595.95,1
1,581.68,0
1,571.01,0
1,566.86,0
1,1183.8,0
1,855.28,0
1,955.74,0
1,944.25,0
1,917.91,0
1,877.64,0
1,979.6,0
1,988.27,1
1,1031.7,1
1,876.91,0
1,600.59,0
1,892.38,0
1,1758.3,1
1,1322,1
1,874.51,0
1,3026.2,1
1,761.81,0
1,1297.6,1
1,1247.9,1
1,1307.6,0
1,2366.1,1
1,1043.6,0
1,1116.4,0
1,1448.1,1
1,1144.7,0
1,1173.8,1
1,2034.3,1
1,1123.2,0
1,1344.5,0
1,831.84,1
1,1081.7,0
1,999.87,0
1,1003.9,0
1,1130.8,1
1,1009,0
1,1596.6,0
1,1019.7,0
1,966.55,0
1,1724.8,1
1,1021.5,0
1,744.25,0
1,890.24,0
1,944.9,0
1,1691.5,1
1,1492.5,1
1,1317.9,1
1,1304.7,1
1,966.93,0
1,1158.6,0
1,1151,0
1,1464.8,1
1,877.36,0
1,2628.4,1
1,906.23,0
1,1061,1
1,892.64,0
1,860.32,0
1,882.42,0
1,960.35,1
1,999.45,0
1,932.75,0
1,1171.5,0
1,1643.5,1
1,909.82,1
1,5891.6,1
1,2069.1,1
1,602.63,0
1,712.59,0
1,597.28,0
1,1097.7,0
1,1056.9,0
1,577.2,0
1,592.05,0
1,764.49,0
1,1763.1,0
1,1026.3,0
1,1302.7,1
1,969.79,0
1,1793.7,1
1,1445.2,1
1,1121.4,0
1,833.87,0
1,1285,0
1,821.32,0
1,1251.8,0
1,881.25,0
1,1254,0
1,1468.6,0
1,1050.1,0
1,878.83,0
1,826.24,0
1,2220,1
1,1771.2,1
1,1201.2,1
1,1378.7,1
1,1540.8,0
1,878.01,0
1,895.65,0
1,1279.7,0
1,989.15,0
1,1683.7,1
1,853.14,0
1,1635.8,1
1,1302.9,0
1,1574.2,1
1,1259.9,0
1,964.73,0
1,1041.8,0
1,568.07,0
1,1054.2,0
1,1022,0
1,1181.9,0
1,1241.7,1
1,558.81,0
1,561.04,0
1,828.85,0
1,841.95,0
1,1161.7,0
1,1109.4,0
1,1493.1,1
1,1459.1,0
1,970.17,0
1,1188.5,1
1,939.14,0
1,820.89,0
1,1053.1,0
1,1343.8,0
1,1026.3,0
1,2123,1
1,1409.1,0
1,1067.4,0
1,1387.1,1
1,1509.2,1
1,914.48,0
1,939.61,0
1,555.02,0
1,991.04,0
1,638.86,0
1,1001.6,0
1,1364,0
1,963.8,0
1,1153.6,0
1,564,0
1,581.02,0
1,600.58,0
1,844.43,0
1,571.91,0
1,1046.5,0
1,883.19,0
1,1079.5,0
1,1718.2,1
1,1267.9,0
1,984.07,0
1,1430.8,1
1,1415.1,1
1,833.67,0
1,1510.3,1
1,995.15,0
1,1040.7,0
1,866.2,0
1,2364,1
1,2556,1
1,1571.8,1
1,879.8,0
1,816.49,0
1,1355,1
1,1197.2,0
1,1103.1,0
1,909.12,0
1,1015,0
1,1752.8,0
1,1622.8,1
1,1492.5,1
1,1077.7,1
1,1810.9,0
1,3633,1
1,1019,0
1,906.07,0
1,1677.8,1
1,1384.3,1
1,1392.7,0
1,1417.6,0
1,1911.1,0
1,1161.5,1
1,1096.7,0
2,828.2,0
2,4021.2,1
2,543.75,0
2,713.52,0
2,588.73,0
2,682.05,0
2,845.1,0
2,682.88,0
2,940.06,0
2,551.26,0
2,547.67,0
2,713.14,0
2,1306.4,0
2,1100,1
2,1141.2,1
2,967.84,0
2,1505.5,1
2,994.7,0
2,1051.4,0
2,1029.2,1
2,994.56,0
2,1172.5,1
2,1095.1,0
2,1546.3,0
2,1097.5,0
2,578.71,0
2,1131.2,0
2,1089.9,1
2,972.25,0
2,1773.1,1
2,996.29,0
2,658.64,0
2,1137.4,0
2,962.47,0
2,1334.2,1
2,1092.7,1
2,970.12,0
2,1512.6,0
2,1707.5,1
2,3634.7,1
2,2556.9,1
2,1175.5,1
2,1049.6,1
2,921.18,0
2,3895.5,0
2,999.63,0
2,810.38,0
2,1034.6,0
2,1633.8,1
2,1108.9,0
2,841.59,0
2,795.69,0
2,1446.4,1
2,959.23,0
2,1199.8,1
2,1403.9,0
2,4195.6,1
2,912.92,0
2,961.81,0
2,923.07,0
2,1126.4,0
2,1306.4,1
2,1165.3,0
2,1190,0
2,2082.4,1
2,1122.1,1
2,873.9,0
2,1592.9,1
2,823.83,0
2,1017.2,0
2,871.44,0
2,1062.6,0
2,2669.8,1
2,4065.1,1
2,891.19,0
2,1185,1
2,1053.2,0
2,1936.6,1
2,1203.3,0
2,1835.1,0
2,929.44,0
2,1547.5,1
2,1042.7,0
2,1261.9,1
2,1501.8,1
2,913.92,0
2,1517.1,1
2,1111,1
2,1229.5,0
2,925.62,0
2,1131.8,1
2,1077,0
2,1343.1,0
2,833.69,0
2,607.24,0
2,1141.1,0
2,862.35,0
2,601.18,0
2,910,0
2,1249.8,1
2,1370.4,0
2,565.78,0
2,869.9,0
2,1378.1,1
2,765.49,0
2,870.35,0
2,1029,0
2,1086.4,0
2,1864.8,1
2,905.65,0
2,1364.5,1
2,1078.1,0
2,2078.4,1
2,850.58,0
2,1460.3,1
2,947.91,0
2,1235.3,1
2,1210.5,1
2,2741.1,0
2,979.85,0
2,1627,0
2,808.04,0
2,1506.9,1
2,1076.7,0
2,803.53,0
2,1285.2,1
2,1066.2,0
2,912.29,0
2,863.87,0
2,804.66,0
2,1435.9,1
2,1123.2,0
2,1372.1,1
2,1049,0
2,808.68,0
2,826.98,0
2,948.46,0
2,1474.7,1
2,1167.1,0
2,1121,0
2,1179.9,0
2,1158.1,1
2,989.41,0
2,1029.5,0
2,989.86,0
2,748.29,0
2,915.42,0
2,1327.4,0
2,557.98,0
2,1016.3,0
2,6239.3,1
2,1096.7,1
2,685.86,0
2,1306.1,1
2,864.94,0
2,578.1,0
2,1377.2,1
2,1059.4,1
2,1232.2,0
2,1283.9,1
2,809.97,0
2,1211.9,1
2,1051.9,0
2,758.45,1
2,1002.6,0
2,749.78,0
2,795.03,0
2,918.88,0
2,1087.1,0
2,961.42,0
2,883.79,0
2,938.32,0
2,1490.4,1
2,1294.3,1
2,1181.1,0
2,784.86,0
2,2238.3,1
2,1427.7,0
2,851.03,1
2,915.51,0
2,896.46,0
2,911,0
2,1094.9,0
2,868.4,0
2,1521.5,0
2,1491.4,1
2,1174.1,1
2,1176.2,0
2,1288.7,1
2,947.35,0
2,908.21,0
2,952.05,0
2,1122.1,0
2,1211.3,0
2,956.81,0
2,1136.7,0
2,1728.1,1
2,1743.2,1
2,990.03,0
2,1379.3,1
2,970.9,0
2,1160.2,1
2,903.55,0
2,1032.9,1
2,745.32,0
2,899.59,0
2,1173.4,0
2,1100.7,0
2,902.53,0
2,905.48,0
2,990.68,0
2,848.82,0
2,1456.8,1
2,998.85,0
2,831,0
2,2158.4,1
2,572.15,0
2,913.55,0
2,1196.8,1
2,1096.3,0
2,1683.2,1
2,2522.7,1
2,1243.5,0
2,1255.1,1
2,913.85,0
2,926.96,0
2,3968.9,1
2,1130.3,0
2,1897.5,1
2,1509.2,0
2,1032,0
2,1013.3,0
2,1404.7,1
2,879.36,0
2,572.32,0
2,696.45,0
2,607.08,0
2,2475.3,1
2,617.75,0
2,746.57,0
2,704.09,0
2,565.77,0
2,548.76,0
2,908.58,1
2,1447.5,1
2,1093,0
2,859.2,0
2,1015.6,0
2,1096.3,0
2,940.89,0
2,1344.6,1
2,888.86,0
2,973.11,0
2,1065,0
2,1193.2,0
2,777.97,0
2,961.91,0
2,1020.4,1
2,799.94,0
2,944.75,0
2,1103,0
2,1327.3,1
2,980.46,0
2,973.36,0
2,1584.3,0
2,1195.5,0
2,4969.6,1
2,1043.8,0
2,895.28,0
2,1710.7,1
2,1562.6,0
2,1190.1,0
2,1050.2,0
2,1007.6,0
2,1083.4,0
2,954.2,0
2,1007.7,0
2,1054.1,0
2,1194.1,1
2,820.46,0
2,1787.7,1
2,874.22,0
2,1222.9,0
2,2010.4,1
2,748.72,0
2,1306.3,1
2,1674.2,1
2,1008.5,0
2,1447.4,0
2,1442.2,1
2,1033.2,0
2,895.37,0
2,4329.5,1
2,996.11,0
2,3173.5,1
2,1156.9,1
2,1000.8,0
2,1907,1
2,1095.7,0
2,1592.4,1
2,1266.4,1
2,1930.9,1
2,868.9,0
2,586.2,0
2,956.5,1
2,939.65,0
2,995.96,0
2,888.52,0
2,767.7,0
2,1818.1,0
2,1163.8,0
2,2115.6,0
2,1663.4,1
2,1121.4,0
2,993.59,0
2,799.62,0
2,1305.7,0
2,1228.7,1
2,1639,0
2,1479.8,0
2,1053.1,0
2,1700.2,1
2,1028.1,0
2,1517.5,0
2,2762.7,1
2,1035.9,0
2,1048.7,0
2,1362,1
2,1690.9,1
2,1062,0
2,2448.7,1
2,1321.9,1
2,801.15,0
2,1029.7,0
2,799.38,0
2,954.46,0
2,911.47,0
2,1912.2,1
2,972.2,1
2,992.57,0
2,1678.6,0
2,956.34,0
2,1007.4,0
2,920.88,0
2,1223.8,0
2,1415,1
2,1347.6,1
2,2789.1,0
2,780.11,0
2,1406.7,1
2,1051.6,0
2,1106,0
2,1099.9,0
2,876.71,0
2,1011.8,0
2,1364.2,1
2,2080.9,1
2,1030.6,0
2,1102,0
2,798.12,1
2,985.65,0
2,844.22,0
2,996.74,0
2,1761.6,0
2,1086.5,0
2,1529.2,1
2,872.48,0
2,1161,0
2,558.14,0
2,1212,0
2,569.71,0
2,953.11,0
2,596.58,0
2,1492.2,0
2,616.58,0
2,659.95,0
2,602.37,0
2,608.82,0
2,1204,0
2,584.57,0
2,631.07,0
2,600.04,0
2,589.73,0
2,588.97,0
2,634.5,0
2,672.88,0
2,1678.5,1
2,1069,0
2,681.23,0
2,828.54,0
2,1206.7,1
2,916.8,0
2,1389.2,1
2,1319.2,1
2,1273.7,0
2,988.81,0
2,1332,1
2,1626.1,1
2,2181,0
2,2648.9,1
2,2674.4,1
2,1068.3,0
2,1074.9,1
2,967.34,0
2,971.12,1
2,1196.3,0
2,1287.4,1
2,1136.3,0
2,1400,1
2,814.25,0
2,898.28,0
2,977.87,0
2,1013.6,1
2,885.34,0
2,1140.5,0
2,992.99,0
2,1291.1,0
2,1306.8,1
2,954.3,0
2,1184.7,1
2,1043.1,0
2,1246.1,1
2,1150.8,0
2,1623.7,1
2,1611.1,1
2,928.62,0
2,1078.3,0
2,1651.1,0
2,912.83,0
2,1108.6,0
2,1529.8,1
2,1965.7,1
2,1189.1,0
2,2052.5,1
2,892.5,0
2,1039.6,0
2,1217.6,1
2,955.94,0
2,1141.1,0
2,1117.1,0
2,1187.7,0
2,974.13,0
2,984.6,0
2,789.23,0
2,902.38,0
2,1512.7,1
2,1051.9,0
2,1216.9,0
2,2260.2,0
2,864.72,0
2,942.53,0
2,877.73,0
2,1421.2,1
2,1320.2,0
2,954.34,0
2,2458.1,1
2,901.81,0
2,1003.9,0
2,597.19,0
2,793.98,0
2,1200,1
2,648.42,0
2,1460.8,1
2,565.3,0
2,721.76,0
2,1007.3,0
2,660.4,0
2,1607.3,1
2,634.46,0
2,1895.5,1
2,1245.2,1
2,667.35,0
2,599.68,0
2,620.45,0
2,640.11,0
2,633.92,0
2,622.48,0
2,616.23,0
2,1701.7,1
2,891.85,0
2,1171.7,0
2,1238.2,0
2,1373.7,0
2,1171.7,0
2,914.38,0
2,780.09,0
2,1607.4,1
2,964.66,0
2,1068.3,0
2,1296.3,0
2,1673.5,1
2,1090.3,1
2,808.26,0
2,1071.9,0
2,1256,1
2,792.43,0
2,2551.8,1
2,1061.6,0
2,1187.5,0
2,1251.5,1
2,1716.3,1
2,1002.6,0
2,1556.7,0
2,1100.2,0
2,890.09,0
2,1961.1,1
2,1506.5,1
2,1094.1,0
2,1296.6,1
2,1107.8,0
2,2928.5,1
2,897.19,0
2,1161.6,0
2,1218.8,0
2,2953.7,1
2,1016.7,0
2,881.83,0
2,683.72,0
2,1077.1,1
2,1016.5,0
2,868.31,0
2,1019.8,0
2,951.02,0
2,1008.8,0
2,1339.5,1
2,724.8,0
2,1377.7,1
2,959.65,0
2,1150,0
2,915,0
2,1056.6,1
2,1102.2,0
2,1473.3,0
2,1227.8,1
2,1379.1,1
2,1131.9,0
2,995.24,0
2,2317.5,0
2,964.33,0
2,990.26,0
2,937.65,0
2,1493.3,0
2,2181.5,1
2,1164.7,0
2,1199.6,1
2,819.54,0
2,791.69,0
2,1015.8,0
2,1028.2,0
2,1580.9,1
2,866.44,0
2,867.23,0
2,1134,0
2,1503.5,1
2,737.23,0
2,623.87,0
2,931.06,0
2,1821.5,0
2,593.81,1
2,601.56,0
2,2492.1,1
2,641.77,0
2,639.19,0
2,631.81,0
2,692.1,0
2,805.81,0
2,913.35,0
2,606.52,0
2,615.05,0
2,1295.7,1
2,1387.1,0
2,1956.3,1
2,1516.7,1
2,883.16,0
2,730.39,0
2,1028,0
2,1291.4,1
2,1073.7,0
2,900.07,0
2,1060.8,1
2,1604.9,1
2,739.76,0
2,963.4,0
2,1349.2,0
2,1033.5,0
2,1176.2,0
2,1309.4,1
2,1046.7,0
2,906.68,0
2,1226.2,0
2,1308.3,1
2,1166.2,0
2,1068.5,0
2,823.03,0
2,881.42,0
2,1163.7,1
2,661.95,0
2,1011.6,0
2,1095,1
2,993.25,0
2,1096.4,0
2,1845.6,1
2,929.31,0
2,869.33,0
2,867.75,0
2,959.67,0
2,978.41,0
2,1141.9,0
2,1237.4,1
2,1997.2,1
2,1486.4,1
2,1187.9,1
2,1163.8,0
2,946.1,0
2,752.43,0
2,1042.9,0
2,1124.4,0
2,1311.5,1
2,830.98,0
2,865.95,0
2,1439.6,1
2,799.31,0
2,1628.5,1
2,975.39,0
2,832.85,0
2,1134.4,1
2,911.89,0
2,1848.5,1
2,1240.2,1
2,2091.1,0
2,1551.5,1
2,1904.6,1
2,4188.4,1
2,1479.1,0
2,1337.4,1
2,2352.8,1
2,2449.8,1
2,1143.5,0
2,838.76,0
2,913.09,0
2,897.68,0
2,718.23,0
2,849.63,0
2,1099.3,0
2,1228.2,0
2,1123.3,0
2,979.5,0
2,590.78,1
2,598.9,0
2,1741.4,1
2,996.96,0
2,556.81,0
2,650.26,0
2,639.88,0
2,1081.8,0
2,1788.6,1
2,1742,1
2,1039.5,0
2,822.25,0
2,1546.5,0
2,1268.4,1
2,2075.6,1
2,1109.1,0
2,1012.6,1
2,1112,0
2,2183.7,1
2,1989.2,1
2,1026.9,0
2,1386.1,1
2,1156.9,1
2,3045.4,1
2,1575.8,1
2,1546.1,1
2,848.26,0
2,1315.2,1
2,1283.2,1
2,1300.3,1
2,1360.3,0
2,956.1,0
2,1109.6,0
2,1015.3,0
2,873.87,0
2,2105.2,1
2,992.2,0
2,1617.7,1
2,1361.2,0
2,826.39,0
2,1027.6,1
2,2473.1,1
2,938.04,0
2,1096.7,0
2,1958.8,1
2,1213.8,1
2,1027,0
2,1432.5,1
2,1445.8,1
2,1319.4,1
2,1810,0
2,1367.2,1
2,764.1,0
2,1131.3,1
2,1282.1,0
2,955.63,0
2,1859,1
2,1431.2,1
2,975.5,0
2,1024.8,0
2,701.94,0
2,1830.8,1
2,1848.1,1
2,1111.8,1
2,1090,0
2,568.96,0
2,581.54,0
2,833.78,0
2,556.01,0
2,566.8,0
2,561.87,0
2,1043.1,0
2,2349.2,1
2,1135.8,0
2,958.22,0
2,1222.8,0
2,722.28,0
2,1929.9,0
2,890.62,0
2,992.55,1
2,1511.6,1
2,782.69,0
2,3540.5,1
2,1040.2,0
2,903.42,0
2,901.38,0
2,853.69,0
2,1400.8,1
2,1314.8,1
2,1369,1
2,3692.9,1
2,2112.2,0
2,1276,1
2,895.15,0
2,870.22,0
2,861.33,0
2,1024.4,0
2,935.92,0
2,1381.2,1
2,1313.4,1
2,1505.2,1
2,828.59,0
2,836.05,0
2,780.89,0
2,970.87,0
2,846.25,0
2,1383.1,1
2,874.39,0
2,1153.5,0
2,1136.8,0
2,1348.2,0
2,1090.6,0
2,1226.7,1
2,1196.5,0
2,1084.8,0
2,1273.4,1
2,578.55,0
2,612.25,0
2,1456.2,0
2,1154.9,0
2,577.5,0
2,2492.7,1
2,2680.5,0
2,564.43,0
2,637.06,0
2,1410.2,0
2,717.43,0
2,1204.2,1
2,973.81,0
2,1500,1
2,2846.5,1
2,2506.6,1
2,1367,0
2,1837.9,1
2,1984.1,1
2,1210.2,0
2,937.78,0
2,1249.6,0
2,811.27,0
2,1995.9,0
2,1393,1
2,1204.1,1
2,1728.1,1
2,1094.2,0
2,1072.9,0
2,1125.4,0
2,1777.8,1
