./180223_ML/XY69.csv_1,0.34247068,0.0,0
./180223_ML/XY69.csv_2,0.046353526,0.0,0
./180223_ML/XY69.csv_3,0.21943124,0.0,0
./180223_ML/XY69.csv_4,0.10091583,0.0,0
./180223_ML/XY69.csv_5,0.056994326,0.0,0
./180223_ML/XY69.csv_6,0.07173973,0.0,0
./180223_ML/XY69.csv_7,0.061077084,0.0,0
./180223_ML/XY69.csv_8,0.08046554,0.0,0
./180223_ML/XY69.csv_9,0.23104821,0.0,0
./180223_ML/XY69.csv_10,0.09893156,0.0,0
./180223_ML/XY69.csv_11,0.07925102,0.0,0
./180223_ML/XY69.csv_12,0.47409695,0.0,1
./180223_ML/XY69.csv_13,0.052284796,0.0,0
./180223_ML/XY69.csv_14,0.120806105,0.0,0
./180223_ML/XY69.csv_15,0.2858592,0.0,0
./180223_ML/XY69.csv_16,0.048765715,0.0,0
./180223_ML/XY69.csv_17,0.047160096,0.0,0
./180223_ML/XY69.csv_18,0.21070611,0.0,0
./180223_ML/XY69.csv_19,0.24428488,0.0,1
./180223_ML/XY69.csv_20,0.8283987,1.0,1
./180223_ML/XY69.csv_21,0.06626185,0.0,0
./180223_ML/XY69.csv_22,0.09544048,0.0,0
./180223_ML/XY69.csv_23,0.45475692,0.0,0
./180223_ML/XY69.csv_24,0.20047113,0.0,0
./180223_ML/XY69.csv_25,0.20042065,0.0,0
./180223_ML/XY69.csv_26,0.8147881,1.0,1
./180223_ML/XY69.csv_27,0.064524844,0.0,1
./180223_ML/XY69.csv_28,0.72318417,1.0,1
./180223_ML/XY69.csv_29,0.18260153,0.0,0
./180223_ML/XY69.csv_30,0.037197575,0.0,0
./180223_ML/XY69.csv_31,0.051526636,0.0,0
./180223_ML/XY69.csv_32,0.30746898,0.0,1
./180223_ML/XY69.csv_33,0.42644706,0.0,1
./180223_ML/XY69.csv_34,0.54167956,1.0,1
./180223_ML/XY69.csv_35,0.17883807,0.0,1
./180223_ML/XY69.csv_36,0.12771831,0.0,0
./180223_ML/XY69.csv_37,0.0660749,0.0,0
./180223_ML/XY69.csv_38,0.33428752,0.0,0
./180223_ML/XY69.csv_39,0.883191,1.0,1
./180223_ML/XY69.csv_40,0.057636663,0.0,0
./180223_ML/XY69.csv_41,0.9192154,1.0,1
./180223_ML/XY69.csv_42,0.10368675,0.0,0
./180223_ML/XY69.csv_43,0.1812751,0.0,1
./180223_ML/XY69.csv_44,0.062090904,0.0,0
./180223_ML/XY69.csv_45,0.927385,1.0,1
./180223_ML/XY69.csv_46,0.84139156,1.0,1
./180223_ML/XY69.csv_47,0.10183728,0.0,0
./180223_ML/XY69.csv_48,0.05611322,0.0,0
./180223_ML/XY69.csv_49,0.053916156,0.0,0
./180223_ML/XY69.csv_50,0.65661365,1.0,1
./180223_ML/XY69.csv_51,0.6063715,1.0,1
./180223_ML/XY69.csv_52,0.067938335,0.0,0
./180223_ML/XY69.csv_53,0.14966162,0.0,1
./180223_ML/XY69.csv_54,0.13994011,0.0,0
./180223_ML/XY69.csv_55,0.47587076,0.0,0
./180223_ML/XY69.csv_56,0.13460018,0.0,0
./180223_ML/XY69.csv_57,0.9153387,1.0,1
./180223_ML/XY69.csv_58,0.07410439,0.0,0
./180223_ML/XY69.csv_59,0.114929125,0.0,0
./180223_ML/XY69.csv_60,0.33612895,0.0,0
./180223_ML/XY69.csv_61,0.21318157,0.0,1
./180223_ML/XY69.csv_62,0.11420184,0.0,0
./180223_ML/XY69.csv_63,0.1928435,0.0,0
./180223_ML/XY69.csv_64,0.11557086,0.0,1
./180223_ML/XY69.csv_65,0.054426674,0.0,0
./180223_ML/XY69.csv_66,0.20684572,0.0,0
./180223_ML/XY69.csv_67,0.073624834,0.0,0
./180223_ML/XY69.csv_68,0.0860382,0.0,0
./180223_ML/XY69.csv_69,0.31593674,0.0,0
./180223_ML/XY69.csv_70,0.906397,1.0,1
./180223_ML/XY69.csv_71,0.08935492,0.0,0
./180223_ML/XY69.csv_72,0.060216233,0.0,0
./180223_ML/XY69.csv_73,0.24072275,0.0,0
./180223_ML/XY69.csv_74,0.124948286,0.0,0
./180223_ML/XY69.csv_75,0.22510241,0.0,0
./180223_ML/XY69.csv_76,0.042882286,0.0,1
./180223_ML/XY69.csv_77,0.06822716,0.0,1
./180223_ML/XY69.csv_78,0.05836954,0.0,1
./180223_ML/XY69.csv_79,0.074671835,0.0,1
./180223_ML/XY69.csv_80,0.8990152,1.0,1
./180223_ML/XY69.csv_81,0.13868792,0.0,0
./180223_ML/XY40.csv_1,0.17808656,0.0,0
./180223_ML/XY40.csv_2,0.0953208,0.0,0
./180223_ML/XY40.csv_3,0.5148522,1.0,1
./180223_ML/XY40.csv_4,0.10855941,0.0,0
./180223_ML/XY40.csv_5,0.8481902,1.0,0
./180223_ML/XY40.csv_6,0.5096549,1.0,0
./180223_ML/XY40.csv_7,0.6377117,1.0,1
./180223_ML/XY40.csv_8,0.4466594,0.0,0
./180223_ML/XY40.csv_9,0.06258261,0.0,0
./180223_ML/XY40.csv_10,0.06165844,0.0,0
./180223_ML/XY40.csv_11,0.10709141,0.0,0
./180223_ML/XY40.csv_12,0.1687823,0.0,1
./180223_ML/XY40.csv_13,0.06824311,0.0,0
